profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,contrast,difference,ci95_low,ci95_high,ci_excludes_zero,direction_if_excludes_zero
v2_depth,prespecified depth-onset and saturation study,12,6.0,gaussian,Z,0.0,96,2,Ffull_over_FQ_mean,U1 minus equal-weight generic-family mean,-0.022070279591907105,-0.026045750972495646,-0.018160756888982648,True,negative
v2_depth,prespecified depth-onset and saturation study,12,6.0,gaussian,Z,0.0,96,2,physical_minus_rank_baseline,U1 minus equal-weight generic-family mean,0.4818945430437813,0.4749197901501696,0.48932909430141985,True,positive
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,1,enhancement,U1 minus equal-weight generic-family mean,23.606326739268155,23.006302824958173,24.18399826293724,True,positive
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,1,actual_retention,U1 minus equal-weight generic-family mean,0.2896692518534553,0.28238074727063106,0.29665796715769677,True,positive
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,1,deff_pairwise,U1 minus equal-weight generic-family mean,-819.9262494729625,-828.9645049039353,-810.8607418154768,True,negative
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,1,pairwise_purity,U1 minus equal-weight generic-family mean,0.023008216114017377,0.022589282420155312,0.023388966500773656,True,positive
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,1,Ffull_over_FQ_mean,U1 minus equal-weight generic-family mean,-0.018205242089532836,-0.021509936608579767,-0.014887286399952964,True,negative
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,1,physical_minus_rank_baseline,U1 minus equal-weight generic-family mean,0.2806819949788744,0.2732487840143276,0.28761124132483845,True,positive
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,2,enhancement,U1 minus equal-weight generic-family mean,6.74585631367328,6.676880785013817,6.817415707479498,True,positive
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,2,actual_retention,U1 minus equal-weight generic-family mean,0.5241646417897167,0.5192723230338357,0.5291362203645612,True,positive
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,2,deff_pairwise,U1 minus equal-weight generic-family mean,-819.9262494729625,-829.0004101661756,-810.7335592709113,True,negative
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,2,pairwise_purity,U1 minus equal-weight generic-family mean,0.023008216114017377,0.022594629594303615,0.02338639179771168,True,positive
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,2,Ffull_over_FQ_mean,U1 minus equal-weight generic-family mean,-0.018205242089532836,-0.021462634326275445,-0.014889292655766929,True,negative
v2_depth,prespecified depth-onset and saturation study,12,8.0,gaussian,Z,0.0,96,2,physical_minus_rank_baseline,U1 minus equal-weight generic-family mean,0.47278972562606797,0.46782777742268034,0.47779389927659593,True,positive
