profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,omitted_family,remaining_families,full_family_balanced_mean,leave_one_family_out_mean,absolute_shift
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,sample_covariance_purity,RY-RZ-CZ-line,2,0.02603693435204786,0.023360367319969808,-0.0026765670320780532
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,sample_covariance_purity,SU2-CNOT-line,2,0.02603693435204786,0.028744823380247114,0.0027078890281992535
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,sample_covariance_purity,SU2-HaarU4-brickwork,2,0.02603693435204786,0.02600561235592666,-3.1321996121200235e-05
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,trC3_u_stat,RY-RZ-CZ-line,2,0.00040496547403234996,0.00026827380374162916,-0.0001366916702907208
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,trC3_u_stat,SU2-CNOT-line,2,0.00040496547403234996,0.0005300820654697874,0.00012511659143743748
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,trC3_u_stat,SU2-HaarU4-brickwork,2,0.00040496547403234996,0.00041654055288563324,1.1575078853283275e-05
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,Ffull_over_FQ_mean,RY-RZ-CZ-line,2,0.4695011722638869,0.4784912716288685,0.00899009936498163
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,Ffull_over_FQ_mean,SU2-CNOT-line,2,0.4695011722638869,0.46474542343719816,-0.0047557488266887216
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,Ffull_over_FQ_mean,SU2-HaarU4-brickwork,2,0.4695011722638869,0.465266821725594,-0.004234350538292853
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,haar_alignment_z,RY-RZ-CZ-line,2,6.495244400763792,-0.7479794515014674,-7.24322385226526
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,haar_alignment_z,SU2-CNOT-line,2,6.495244400763792,10.320301481066938,3.8250570803031456
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,haar_alignment_z,SU2-HaarU4-brickwork,2,6.495244400763792,9.913411172725908,3.418166771962116
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,physical_minus_rank_baseline,RY-RZ-CZ-line,2,0.017231377495738623,-0.0015334403221818251,-0.01876481781792045
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,physical_minus_rank_baseline,SU2-CNOT-line,2,0.017231377495738623,0.026993647992894672,0.009762270497156049
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,1,physical_minus_rank_baseline,SU2-HaarU4-brickwork,2,0.017231377495738623,0.02623392481650302,0.009002547320764397
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,2,enhancement,RY-RZ-CZ-line,2,1.2124699951171942,0.953322924602451,-0.25914707051474317
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,2,enhancement,SU2-CNOT-line,2,1.2124699951171942,1.348658749795621,0.13618875467842684
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,2,enhancement,SU2-HaarU4-brickwork,2,1.2124699951171942,1.3354283109535106,0.12295831583631633
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,2,actual_retention,RY-RZ-CZ-line,2,0.17117223460478034,0.13458676582622836,-0.03658546877855198
v2_depth,prespecified depth-onset and saturation study,8,2.0,gaussian,Z,0.0,96,2,actual_retention,SU2-CNOT-line,2,0.17117223460478034,0.19039888232408764,0.019226647719307294
