profile,analysis_role,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,omitted_family,remaining_families,full_family_balanced_mean,leave_one_family_out_mean,absolute_shift
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,deff_pairwise,RY-RZ-CZ-line,2,1527.5514161097842,1840.4932457792872,312.941829669503
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,deff_pairwise,SU2-CNOT-line,2,1527.5514161097842,1126.2070886996223,-401.3443274101619
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,deff_pairwise,SU2-HaarU4-brickwork,2,1527.5514161097842,1615.9539138504429,88.40249774065865
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,pairwise_purity,RY-RZ-CZ-line,2,0.0007605100627097111,0.0005850006273944084,-0.0001755094353153027
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,pairwise_purity,SU2-CNOT-line,2,0.0007605100627097111,0.0009260916955967625,0.0001655816328870514
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,pairwise_purity,SU2-HaarU4-brickwork,2,0.0007605100627097111,0.0007704378651379625,9.92780242825141e-06
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,sample_covariance_purity,RY-RZ-CZ-line,2,0.011169254749556488,0.010995573537525729,-0.00017368121203075945
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,sample_covariance_purity,SU2-CNOT-line,2,0.011169254749556488,0.011333111573767624,0.00016385682421113552
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,sample_covariance_purity,SU2-HaarU4-brickwork,2,0.011169254749556488,0.011179079137376112,9.824387819623928e-06
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,trC3_u_stat,RY-RZ-CZ-line,2,1.103554865933591e-06,5.549400286042823e-07,-5.486148373293087e-07
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,trC3_u_stat,SU2-CNOT-line,2,1.103554865933591e-06,1.520199677379221e-06,4.1664481144562995e-07
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,trC3_u_stat,SU2-HaarU4-brickwork,2,1.103554865933591e-06,1.2355248918172695e-06,1.3197002588367853e-07
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,Ffull_over_FQ_mean,RY-RZ-CZ-line,2,0.494949918673621,0.49672067926956454,0.0017707605959435546
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,Ffull_over_FQ_mean,SU2-CNOT-line,2,0.494949918673621,0.4941992596005893,-0.0007506590730316787
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,Ffull_over_FQ_mean,SU2-HaarU4-brickwork,2,0.494949918673621,0.49392981715070905,-0.0010201015229119315
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,haar_alignment_z,RY-RZ-CZ-line,2,-3.7142417943871915,-2.4823597973284763,1.2318819970587152
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,haar_alignment_z,SU2-CNOT-line,2,-3.7142417943871915,-4.998739209363051,-1.2844974149758595
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,haar_alignment_z,SU2-HaarU4-brickwork,2,-3.7142417943871915,-3.6616263764700467,0.05261541791714475
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,physical_minus_rank_baseline,RY-RZ-CZ-line,2,-9.927673091812492e-05,-6.564042908557903e-05,3.36363018325459e-05
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,physical_minus_rank_baseline,SU2-CNOT-line,2,-9.927673091812492e-05,-0.00013393694743707592,-3.4660216518951e-05
v2_large_n,large-n finite-size extension; not an asymptotic proof,16,6.0,gaussian,Z,0.0,96,2,physical_minus_rank_baseline,SU2-HaarU4-brickwork,2,-9.927673091812492e-05,-9.82528162317198e-05,1.0239146864051297e-06
