profile,analysis_role,family,n,depth_factor,direction_sampler,measurement_basis,bitflip_rate,tangent_count_used,k,metric,mean,ci95_low,ci95_high,circuits,relative_ci95_halfwidth,jackknife_max_shift,passes_min_circuits,passes_precision_flag,inference_ready
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,2,enhancement,0.9856984978649397,0.9790842531036705,0.9919769889804335,16,0.00653989830799638,0.002037897779495479,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,2,actual_retention,0.13915743499269734,0.13823713268609322,0.14003489677669356,16,0.006459461151661363,0.0002877032159287751,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,2,deff_pairwise,169.2097028638026,166.75691864451588,171.67830126128024,16,0.014542258905582967,0.6741300266339465,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,2,pairwise_purity,0.0059152195393934,0.00582551488140066,0.006003018547385992,16,0.015003979548283568,2.468162499146692e-05,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,2,sample_covariance_purity,0.0136815068867419,0.01359409703769636,0.013767426071314086,16,0.006334427744420882,2.448879979621843e-05,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,2,trC3_u_stat,4.478218454978727e-05,4.2822435848444817e-05,4.678765153066075e-05,16,0.04427224489023696,5.674705955082031e-07,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,2,Ffull_over_FQ_mean,0.49177601984907965,0.49010379149706057,0.4933299760850288,16,0.00328013613693316,0.0004703443279719388,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,2,haar_alignment_z,-0.6659142176934689,-0.9760562969679618,-0.3761153277522714,16,0.45046415384680444,0.09646138825340789,True,False,False
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,8,6.0,gaussian,Z,0.0,128,2,physical_minus_rank_baseline,-0.0020190355955379,-0.0029444375301445357,-0.001119749855258698,16,0.4518711009648433,0.0002877032159287732,True,False,False
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,10,6.0,gaussian,Z,0.0,128,1,enhancement,0.9929654450833425,0.9718426557681401,1.0147345332287347,16,0.02159787013383663,0.006780434240058919,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,10,6.0,gaussian,Z,0.0,128,1,actual_retention,0.009706407087813663,0.009495658177920651,0.009914223748791511,16,0.02156130312092344,6.627990459490488e-05,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,10,6.0,gaussian,Z,0.0,128,1,deff_pairwise,467.6490312894782,463.06058699426535,472.8414571887977,16,0.010457490062112301,1.834801798532851,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,10,6.0,gaussian,Z,0.0,128,1,pairwise_purity,0.0021393061979462936,0.002116125184877508,0.002159876634731825,16,0.010225616579879523,7.986804156499393e-06,True,True,True
v2_primary,primary family-robust finite-size inference,SU2-CNOT-line,10,6.0,gaussian,Z,0.0,128,1,sample_covariance_purity,0.009935092868274837,0.009911788397962204,0.00995462921613458,16,0.0021560351141345167,7.924407249030804e-06,True,True,True
